FS_PERM_SEC_ID,ENTITY_NAME,FF_MKT_VAL_CURR,FF_CURR_PS_CF,FF_PBK_SECS_CURR,FF_PE_SECS_CURR,DATE,FF_SALES,FF_NET_INCOME,FF_ASSETS,FF_DFD_TAX_ITC,FF_DEBT,FF_EPS_REPORTED,FF_EQ_TOT,FF_EPS_BASIC,FF_COGS,FF_CAPEX
FXHCFS-S-US,ABTECH HOLDINGS INC,3.28167,-0.00746990629326,,,20171231,0.573107,-3.797102,0.603995,,8.643536,-0.01,-10.838962,-0.01,0.46542,0.063648
GKZ74G-S-CA,FIERA CAPITAL CORP,1146.65,0.76123837467077,1.82464,197.833,20171231,457.085,10.671,1204.915,4.349,374.562,0.13,588.681,0.13,47.103,24.781
PY61F0-S-US,IDENTIV INC,77.214,-0.10898282694848,3.14132,,20171231,60.219,-8.138,53.257,0,16.636,-0.61,23.853,-0.61,39.066,0.967
C6SJCG-S-US,OASIS PETROLEUM INC,3890.2,2.17277534761178,1.03797,29.7573,20171231,1248.424,123.796,6838.2,305.921,2097.606,0.52,3513.579,0.53,1007.546,709.589
L8RLRX-S-US,BAUSCH HEALTH COS INC,7953.51,3.54057011027385,1.79977,,20171231,8724.00000001022,2404.00000000282,37497,747,25444,6.86,5944,6.86,5238.00000000614,336.000000000393
KKD5C8-S-US,PREFERRED APARTMENT COMMUNITIES INC,671.446,3.27890989291178,0.475232,,20171231,290.669312,27.666202,3252.369625,,1843.432343,-1.13,1280.765693,-1.13,203.181332,17.787037
TZ448T-S-CA,SAMA RESOURCES INC,59.2408,-0.0099978730871,0.974387,2.43431,20171231,0.018865,20.979221,59.869601,4.773863,0,0.16,51.32066,0.16,0.022925,3.521127
MKJBWT-S-CA,TAMARACK VALLEY ENERGY LTD,1109.94,0.8048883011796,1.42618,,20171231,254.538,-13.924,1310.425,31.795,163.889,-0.06,773.855,-0.06,234.629,192.302
XHKT0W-S-US,ZENERGY BRANDS INC,0.634362,-0.00219908065111,,,20171231,0.086466,-3.303121,0.294882,,1.235127,-0.005,-1.947231,-0.005,0.089822,0.090245
MTCR7C-S-US,ESPORTS ENTERTAINMENT GROUP INC,64.7455,-0.01663577332461,405.263,,20170630,0,-0.837932,0.78935,,0,-0.01,0.702245,-0.01,0.000665,0.103624
XQ7MGZ-S-CA,GRAN COLOMBIA GOLD CORP,77.8075,2.20262370866532,0.180463,0.861273,20171231,279.545948790211,47.829076781379,563.8149705,74.5555368,124.2324984,2.3494,281.111862,2.3494,190.261024900612,32.4074185844738
S5GG4F-S-CA,NSGOLD CORP,1.53593,-0.00781314903673,0.669956,,20171231,0,-0.143842,2.216337,,0,-0.01,2.13951,-0.01,0,0.015158
T1TC51-S-CA,ALTAGAS LTD,6944.14,2.11124767197243,1.39236,79.3333,20171231,2618.7,91.6,10032.2,441.4,3672.2,0.18,4639.2,0.18,1643.9,493.3
Q3CNSS-S-US,ERA GROUP INC,298.21,0.73967170785688,0.669088,,20171231,231.321,-28.161,792.097,106.598,204.91,-1.36,449.447,-1.36,213.182,16.77
L5BHDB-S-CA,STRONGCO CORP,36.773,1.58113969488483,1.3405,30.5556,20171231,355.986,-2.233,234.515,,127.304,-0.17,26.973,-0.17,292.222,0.38
HNMNQ6-S-US,CALITHERA BIOSCIENCES INC,157.718,-0.79107267401311,1.06611,,20171231,25.955,-27.826,192.455,,0,-0.84,150.307,-0.84,,1.229
XM69VQ-S,DELTA TUCKER HOLDINGS INC,,835040,,,20171231,2004.436,30.6,770.927,-0.369,580.691,,-189.927,,1793.776,10.146
TQ4DYG-S-CA,SILVER PREDATOR CORP,2.66073,-0.01595403704998,1.49038,930,20171231,0,-0.249646,2.22092,,0,-0.01,1.8454,-0.01,0,0.04242
Q9P1D3-S-CA,WHITECAP RESOURCES INC,3648.82,1.49293747080733,1.10836,,20171231,856.78,-123.968,5961.347,114.102,1284.232,-0.33,3333.133,-0.33,656.945,339.761
RDQNPS-S-CA,INFORM RESOURCES CORP,1.90436,-0.01018636930754,,,20171130,0,-0.118323,0.023445,,0,-0.01,-0.092971,-0.01,0.000255,0.002721
MR25R6-S-US,BTCS INC,22.2285,-0.00321700502501,127.021,,20171231,0.00448,-45.065336,0.988657,,0,-0.36,0.91266,-0.36,0.001329,0.001485
FMLLGZ-S-CA,AVRUPA MINERALS LTD,8.44146,-0.01538216730281,4.26136,,20171231,0,-1.906297,2.130105,,0.030451,-0.02,1.644689,-0.02,0.002589,0.01363
TVTKSP-S-US,SUNVALLEY SOLAR INC,1.26315,-0.02820824921822,,,20171231,5.718974,-1.780558,2.953379,,0,-0.07,0.159952,-0.07,4.625036,0.060709
K4FYCZ-S-US,OKTA INC,5645.49,-0.2493728106925,22.5811,,20170131,160.326,-83.509,130.635,,0.742,-0.9037,-15.651,-0.9037,55.949,11.742
LB8ZS0-S-US,ZOSANO PHARMA CORP,52.322,-2.22826359308444,,,20171231,0,-29.105,18,,6.323,-16.82,7.048,-16.8236,2.553,1.244
CQDB6M-S-CA,BATERO GOLD CORP,7.48683,-0.01810615373929,0.383571,,20170831,0,-0.865486,20.376342,,0,-0.01,20.223015,-0.01,0.033579,0.094207
WSX87N-S-CA,PETROMAROC CORP,3.26493,-0.02308892686826,1.42248,0.230769,20171231,0,13.680429,14.428487,,8.1607,0.13,3.897064,0.13,0,0
JWM3WQ-S-US,SNYDERS LANCE INC,,,,,20171231,2226.837,146.084,3618.337,234.878,1074.533,1.52,2022.289,1.4923,1420.466,69.429
L8MWPF-S-US,MARINA BIOTECH INC,6.45694,-0.36444037965352,,,20171231,0,-6.219348,6.183746,,1.906263,-0.63,0.448243,-0.63,0.450903,0.375
KMHGSF-S-AU,FREEDOM OIL & GAS LTD,186.623,-0.00567638710255,3.68705,,20171231,5.36061432258969,-14.9324875970702,69.5595474018551,-0.10100364380301,13.7364955572093,-0.0183,50.460909033129,-0.0183,3.37892214541429,21.2924279286898
S008BJ-S-CA,GTA RESOURCES & MINING INC,1.69115,-0.00797473022811,0.323879,,20170331,0,-0.743893,5.825501,,0,-0.02,5.771394,-0.02,0,0.46346
B89ST2-S-CA,RESAAS SERVICES INC,12.6452,-0.10888540042198,5,,20171231,0.45678,-7.606222,1.864158,,0.016061,-0.19,1.202402,-0.19,,0.492944
FWNZXV-S-US,ENVESTNET INC,2715.22,2.32430997876858,5.96722,162.297,20171231,683.679,-3.28,862.052,0.969,240.158,-0.08,437.57,-0.08,546.249,27.569
TSK5JM-S-CA,ARGEX TITANIUM INC,13.9992,-0.0074971069858,,,20171231,0,-4.901073,5.594238,,2.147129,-0.02,0.351312,-0.02,0.381986,0.874819
HLT08N-S-CA,SUNSHINE AGRI TECH INC,2.73624,-0.00567602117871,,,20171231,15.970334,-0.591803,8.618848,,4.404303,-0.01,-0.301716,-0.01,14.775055,0.045579
R2BX0T-S-US,VEGA BIOFUELS INC,0.171724,-0.00541820802306,0.310104,,20171231,0.104196,-0.096383,0.715191,,0.136587,-10,0.578604,-10,0.04196,0
RT2CR2-S-US,GREEN ENVIROTECH HOLDINGS CORP,0.42203,-0.07049728692273,,,20171231,0,-3.81111,1.050924,,2.606256,-0.12,-4.98505,-0.12,0,0.177245
N14QQF-S-US,DNA BRANDS INC,0.599,-0.00005497929883,,,20171231,0,-0.314875,0.070806,,1.604146,0,-1.80754,0,0,0
S373S7-S-US,SARATOGA INVESTMENT CORP,179.12,0.48439240676147,1.04226,7.15179,20170228,45.525267,11.387481,318.651224,,181.475526,1.98,127.294777,1.98,9.212867,0
FYT780-S-US,MEDGEN INC /NY/,0.0435653,-0.00016126825707,,,20170930,0,-0.007312,0,,0.31,0,-0.738643,0,0,0
RCNLMR-S-CA,DAWSON GOLD CORP,2.10543,-0.02682915485793,,,20170630,0,-0.424536,0.448014,,0.160098,-0.08,0.163318,-0.08,0,0
NK04VH-S-US,JACKSONVILLE BANCORP INC /IL/,,2.03185501653804,,,20171231,15.774164,2.44082,325.515581,-1.892749,16.112154,1.35,48.75291,1.36,,0.202908
GRMX6B-S-US,COSMOS GROUP HOLDINGS INC,476.177,-0.01135057925836,,,20171231,0.773468,-0.127642,0.473811,0.012999,0.147002,0,-0.112907,-0.0072,0.510204,0
VMRCV3-S,RELIANT HOLDINGS INC,,0.00223428179636,,,20171231,1.178054,-0.033264,0.064799,,0.018984,0,-0.036893,-0.0023,0.764697,0
GCL7JN-S-CA,CORVUS GOLD INC,285.102,-0.07735970788594,29.6844,,20170531,0,-6.727722,6.160522,,0,-0.07,5.527261,-0.07,0.022176,0.074615
N5F8HT-S-US,FORUM ENERGY TECHNOLOGIES INC,1285.68,0.32975696611476,0.887617,27.4419,20171231,818.62,-59.4,2195.228,27.888,507.906,-0.6,1409.016,-0.6,629.832,26.709
WZKX7H-S-CA,OCELOT INDUSTRIES LTD,,,,,20171231,3972.74427969804,410.3464282534,5777.0291889,205.59781845,2138.17546335,4.7248,2186.53682745,,2642.98872954007,133.915703743348
FC2XVS-S-US,ELECTROCORE INC,393.14,-0.84283939331689,,,20171231,0.811457,-35.792422,39.232656,,0,-1.2687,32.806451,-1.2687,0.518532,0.152526
JWGQMQ-S-CA,SWEET NATURAL TRADING CO LTD,2.79806,-0.0406030975088,,,20171231,6.147748,-3.869933,3.387174,,4.818652,-0.1,-2.557753,-0.1,4.779646,0
DD3DV7-S-US,LZG INTERNATIONAL INC,0.35893,-0.07494422310756,,,20170531,0,-0.018799,0.001013,,0.0686,-0.08,-0.185736,-0.08,0,0
B3JKGB-S-US,FIRST FOUNDATION INC,678.386,0.85519291844043,1.4481,22.4706,20171231,175.52,27.582,4541.185,-12.143,678,0.78,394.951,0.8,,2.235
HD2MQZ-S-US,ALLSCRIPTS HEALTHCARE SOLUTIONS INC,2464.65,0.99109315381027,2.29971,1385,20171231,1806.342,-196.459,4230.15,89.069,1577.33,-1.09,1591.607,-1.09,1058.84,185.271
RFK1S8-S-US,REV GROUP INC,1122.16,1.61260309718706,1.92896,21,20171031,2267.783,31.371,1254.432,22.527,229.855,0.5,572.44,0.52,1958.582,79.345
SRM9MN-S-US,REMSLEEP HOLDINGS INC,2.08598,-0.02101344452008,,,20171231,0,-0.653965,0.183782,,0.232191,-0.19,-0.497546,-0.19,0.004359,0
L46DGD-S-US,TIGER OIL & ENERGY INC,1.02105,-0.00646092747661,,,20171231,0.015114,-0.084722,0.015254,,0.6815,0,-0.905453,-0.0022,0.023498,0
GZGGV0-S-US,MARIZYME INC,3.7434,-0.45144323342416,1.72762,,20171231,0.101175,-0.570506,2.819482,,0,-0.522,2.166812,-0.522,0.086907,0
F3JYBY-S-CA,TANZANIA MINERALS CORP,2.14434,-0.01496629452418,,,20170228,0,-0.095816,0.043121,,0,0,-0.28749,-0.0393,0,0
V9SFCY-S,BURLINGTON NORTHERN SANTA FE LLC,,20.8501887621949,,,20171231,21387,11300,85045,13452,22499,,43009,,14040,3257
MJCWCN-S-US,MONEYONMOBILE INC,27.9471,-2.23125909947544,,,20170331,4.259798,-9.689626,24.461123,,16.848441,-3.1806,-0.268843,-3.176,2.643813,0.32977
L3HKTX-S-CA,RED EAGLE MINING CORP,73.164,-0.03798870455315,0.725211,,20171231,0,-19.9179652412685,207.13894695,,90.663462,-0.0649,94.8808917,-0.0649,0.95144141556531,41.6726147977142
V4YY3H-S-CA,ENERGY INCOME FUND,8.446,0.04594222116978,0.765181,,20171231,0.653472,-0.590065,11.11858,,0,-0.13,11.025567,-0.13,0.174222,0
GRN91T-S-CA,UNITED HUNTER OIL & GAS CORP,4.68464,-0.01421864988558,13.5013,,20171231,0,-0.25326,0.084884,,0.342362,-0.025,-0.479877,-0.025,0,0
P90C2T-S-CA,BRAVERN VENTURES LTD,0.345144,-0.05820452622673,,,20171231,0,-1.408629,0.030768,,3.496,-0.27,-11.433596,-0.27,0,0
VJ4VS2-S-NO,WENTWORTH RESOURCES LTD,533.356,0.15660431148549,0.361562,,20171231,111.099022319196,-5.86080407918974,1691.325993,-251.52319185,144.3655275,0,1475.1457725,-0.0326,63.3776937590236,33.9827441037363
PYDDP3-S-US,COLUMBIA SELIGMAN PREMIUM TECHNOLOGY GROWTH FUND INC,345.112,,1.06071,3.8934,20171231,37.829928,87.308504,338.861002,,0,5.68,320.471888,5.6737,3.356383,
L80R9L-S-CA,POSTMEDIA NETWORK CANADA CORP,112.465,0.37259545888721,,,20170831,754.264,8.368,461.718,,341.263,0.0749,-86.118,0.0749,611.281,5.793
G288DG-S-CA,BUFFALO COAL CORP,3.64948,0.03530977588001,,,20171231,72.0019342172159,-12.0655562033858,36.465906392355,,50.8789296928723,-0.0302,-34.1844359500818,-0.0302,62.1886292693672,3.43792122386708
CKQT2H-S,PBF HOLDING CO LLC,,,,,20171231,21772.478,457.105,7506.178,33.155,1642.857,,3184.102,,20905.235,642.913
RMDTT6-S-CA,ENDEAVOUR MINING CORP,2262.35,3.6106995104971,1.89278,,20171231,846.405138909164,-168.601130082688,2121.88460745,87.25418505,427.0579839,-2.0638,1253.72808195,-1.7113,696.122825603929,572.936473485497
VCSCBX-S-US,UNITED CONTINENTAL HOLDINGS INC,22173.6,19.8162902965474,2.57058,11.4402,20171231,37736,2131,45335,225,14392,7.02,8806,7.04,32711,3998
VGWVHL-S,AMEREN ILLINOIS CO,,30.3921568627451,,,20171231,2528,271,10345,1022,2892,,3310,,1811,1076
V823PX-S,GENERAL MOTORS FINANCIAL CO INC,,1322.9702970297,,,20171231,12150,1170,97015,39,80717,,10294,,6960,19274
P8WN0B-S-CA,IRONSIDE RESOURCES INC,0.75426,-0.05310013788348,,,20170630,0,-0.896461,0.027396,,0,-0.09,-0.314504,-0.09,0.001233,0
VWGPXB-S-CA,PEMBINA PIPELINE CORP,23902.6,3.98807157057654,2.10317,22.8858,20171231,5408,891,25566,2376,7556,1.89,13849,1.89,4006,1839
HQ9VWT-S-CA,ATON RESOURCES INC,8.03349,-0.01252274042788,,,20171231,0,-4.457125,0.367593,,0,-0.02,-0.970513,-0.02,0.04388,0.016444
NW938Y-S-US,PERSHING GOLD CORP,47.297,-0.34241646792272,1.26848,,20171231,0,-13.094501,43.750503,,0,-0.5,41.129476,-0.5,1.110471,0.051639
Q26LHF-S-US,NUTANIX INC,8650.01,-0.51372486501114,24.3384,,20170731,766.869,-458.011,726.073,,0,-3.57,48.202,-3.57,328.246,50.181
P7SVPR-S-CA,COLONIAL COAL INTERNATIONAL CORP,39.6737,-0.00913751068718,2.38653,,20170731,0,-1.913519,17.792876,,0,-0.02,17.504085,-0.02,0.003633,0.579189
P59FXZ-S-US,KAYA HOLDINGS INC,18.6809,-0.02361172082347,,12.2936,20171231,0.966382,-14.881793,1.441913,,2.724988,-0.12,-32.402409,-0.12,0.830587,0.749812
C0Z9NB-S-US,SIGMA LABS INC,7.0529,-0.38238986543823,2.11587,,20171231,0.641049,-4.577516,3.39481,,0.1,-1.04,3.011916,-1.04,2.698783,0.14046
VY4DMZ-S,KKR GROUP PARTNERSHIPS,,0.1320226111965,,,20171231,3320.581,1018.305,45894.213,-131.944,21885.866,1.95,20662.8,,,98.122
B9BKCW-S-US,SAUER ENERGY INC,1.96126,-0.00836938574056,2.39913,,20170831,0,-1.593027,1.171225,,0.105,-0.05,1.025278,-0.05,0.116665,0
VCPFX9-S-US,TRUTANKLESS INC,12.0124,-0.04903333222336,,,20171231,0.695857,-2.871971,0.702345,,1.502341,-0.11,-1.433632,-0.11,0.530593,0
NWC2YP-S-CA,ARGONAUT GOLD INC,384.029,0.3627491774307,0.465566,11.7647,20171231,201.30709099401,30.9601373043165,864.360087,8.9235099,10.0236,0.1817,792.4232157,0.1817,161.672352079567,91.1397803464104
TJMVJ8-S-CA,MARLIN GOLD MINING LTD,45.492,0.03376113777757,,,20171231,69.259765,-39.247816,84.459515,0.167349,70.879955,-0.23,-20.812494,-0.23,78.890837,27.959401
F1GKFD-S-US,INVIVO THERAPEUTICS HOLDINGS CORP,5.82318,-6.46072764365862,0.371659,,20171231,0,-26.745,14.045,,0.852,-20.25,10.11,-20.25,0.395,0.065
RHRG6F-S-US,NATIONAL COMMERCE CORP /AL/,750.244,2.10135095958717,1.4732,26.2048,20171231,129.778,20.068,2740.316,-12.041,31.553,1.41,399.958,1.45,,18.732
RZ5R96-S-US,UPLAND SOFTWARE INC,691.425,0.3902846793294,7.19355,,20171231,97.952,-18.725,281.259,3.262,112.76,-1.02,91.415,-1.02,40.145,0.451
X0T24F-S-CA,RED EAGLE EXPLORATION LTD,,,,,20171231,0,-4.51318117588078,21.08088375,,0,-0.013,19.48713135,-0.013,0.02855622256812,0.58280654241313
D4P7BQ-S-US,ATKORE INTERNATIONAL GROUP INC,1024.25,3.65700545321826,16.5001,11.4531,20170930,1503.934,84.639,1215.092,15.807,576.078,1.27,360.871,1.33,1163.709,25.122
GL2QTR-S-US,UBL INTERACTIVE INC,,0,,,20170930,0,0,0,,0,0,-0.007635,0,0,0
JXZR9V-S-US,HCA HEALTHCARE INC,45464.8,16.919601831096,,16.3929,20171231,43614,2216,36593,,33058,5.95,-4995,6.12,37091,3015
F6PVH7-S,ALAMO CAPITAL,,0.58032000257633,,,20170630,6.81607,0.301976,10.290845,,0.3,,1.499295,,2.679997,0.026786
TK88PM-S-US,VERASTEM INC,573.188,-0.95027181299266,10.2988,,20171231,0,-67.802,89.791,,14.828,-1.76,57.684,-1.76,0.556,0
P7F11K-S-US,BIOAMBER INC,2.08416,-0.19389064588145,0.0501605,,20171231,14.94296,-98.151473,69.513895,,37.615754,-1.4416,21.852695,-1.4416,27.41339,0.811241
JZWSY8-S-US,YINFU GOLD CORP,25.2909,-0.03521566848154,,,20170331,0,-0.090978,0.154466,,0.697993,-0.01,-0.631039,-0.01,0,0
QWRW4K-S-CA,YELLOWHEAD MINING INC,2.0033,-0.04848713244928,0.475522,,20171231,0,-1.044022,3.26492,,0,-0.0855,2.760214,-0.0855,0,0
GQ6B9M-S-US,BOSTON THERAPEUTICS INC,6.25378,-0.0131074344968,,,20171231,0.029356,-1.584873,0.90358,,2.502254,-0.03,-3.88358,-0.03,0.114046,0.004704
MWY4NW-S-CA,INTERNATIONAL LITHIUM CORP,10.9011,-0.0117295721065,5.6101,,20171231,0,-2.728841,6.617363,,4.657389,-0.03,1.62115,-0.03,0,0.031063
W7Z3SY-S-CA,BRIXTON METALS CORP,13.184,-0.05435262470456,1.44488,,20170930,0,-3.9787,7.830776,,0,-0.09,7.626122,-0.09,0.0195,0.044799
R4SG3Q-S-AU,Q TECHNOLOGY GROUP LTD,1.84869,-0.03931428274693,,,20170630,16.224,-1.885,5.932,0,2.111,-0.0688,0.158,-0.069,16.741,0
B18TM1-S-CA,EXACTEARTH LTD,11.7778,-0.5297400052974,1.17299,,20171031,12.833,-33.834,30.96,,1.229,-1.57,23.003,-1.57,12.409,0.901
HK3M7C-S-US,FORTUNE BRANDS HOME & SECURITY INC,8192,4.40247156298273,3.7224,18.9835,20171231,5283.3,472.6,5511.4,157.4,1507.6,3.03,2601.1,3.08,3379.7,165
K5MJFL-S-US,PURE STORAGE INC,5258.84,0.20694578784947,8.00436,,20170131,727.977,-245.066,910.967,-0.844,0,-1.26,478.43,-1.26,253.679,77.773
J0FFPW-S-US,ORPHEUM PROPERTY INC,6.71991,0.00001560065536,1.16189,,20170331,0.263777,-6.557649,7.285994,0,0.57097,-0.02,6.038251,-0.0147,0.094238,0
L6Y6VM-S,INC RESEARCH HOLDINGS INC,,,,,20171231,2672.064,-138.469,7285.867,17.648,3007.724,-1.85,3022.579,,2231.18,43.896
PF98QP-S-CA,MANGANESE X ENERGY CORP,7.61964,-0.01942000146988,6.67302,,20170331,0,-0.738339,1.257022,,0,-0.033,1.126132,-0.0323,0,0
T8GPTT-S-CA,TREVALI MINING CORP,631.281,0.19360749300582,0.665971,11.8936,20171231,429.035177914122,24.3558618303788,1478.68021905,172.16911245,201.4417833,0.0389,933.52668585,0.0389,318.948343893759,76.7149939191561
D58FD4-S-US,DONG FANG HUI LE INC,5.4945,-0.35286868686868,,,20171231,0,-0.030674,0.000096,,0.003175,0,-0.038045,-0.3,0,0
CKVFC8-S-CA,GENIUS PROPERTIES LTD,,-0.02896762402769,,,20171231,0,-3.719562,1.097376,,0.006952,-0.13,0.352661,-0.13,0.000504,0.0031
P0STMY-S-CA,CARDINAL CAPITAL PARTNERS INC,,-0.00200165597336,,,20171231,0,-0.019966,0.000715,,0,0,-0.114891,-0.0021,0,0
QS84ND-S-US,CAPITOL FEDERAL FINANCIAL INC,1813.93,0.7364039433808,1.35234,17.9726,20170930,335.382,84.093,9200.238,24.458,2373.808,0.63,1368.313,0.63,,9.128
Q0XMWJ-S-CA,MANGAZEYA MINING LTD,45.0874,-0.00424464955247,0.584991,,20171231,40.246,-3.517,133.901,-2.402,37.587,-0.003,79.694,-0.003,26.97,33.975
FNSCHC-S-US,GLOBAL PAYOUT INC,10.5374,-0.02040975866298,5.97473,,20171231,0.115155,-4.817743,12.621089,,-1.258918,-0.0037,8.341366,-0.0037,2.933659,0
RDNT95-S-US,JOWAY HEALTH INDUSTRIES GROUP INC,1.20324,-0.02044694325321,0.20785,,20171231,3.300881,-0.762494,6.29913,,0,-0.04,6.035923,-0.04,1.208602,0.359303
X42B4B-S-US,RAND WORLDWIDE INC,100.667,0.11998712584486,4.2374,53.5537,20170630,81.044,3.683,46.945,-3.681,11.139,0.1168,21.97,0.1168,40.751,0.281
X8M6VK-S-US,MOTOROLA SOLUTIONS INC,19078.4,8.98017084528325,,,20171231,6380,-155,8208,-908,4471,-0.95,-1727,-0.95,3498,227
HGPH1Z-S-US,ANDEAVOR LOGISTICS LP,9998.23,3.72529516862832,3.52184,19.4262,20171231,3213,269,8169,,4127,2.11,3514,2.11,2428,208
GJYCCK-S-US,ENSERVCO CORP,47.7532,0.06079167153597,4.60674,,20171231,40.752,-6.893,44.25,0,29.729,-0.13,8.225,-0.13,40.092,1.766
HHHLZK-S-CA,FIRST MEXICAN GOLD CORP,2.99785,-0.00434124433094,4.73458,,20171231,0,-0.394899,1.923366,,0.022,0,0.693836,-0.0049,0,0.01
BFRX6N-S-CA,JUST ENERGY GROUP INC,743.213,0.66363097083844,9.13733,1.46921,20170331,3757.054,446.412,1237.955,-21.268,511.596,3.02,-162.834,3.02,3083.603,26.389
SGQT1Z-S-CA,MORNEAU SHEPELL INC,1775.64,1.50437441204139,4.14485,37.6216,20171231,631.155,34.582,810.27,48.793,268.21,0.62,360.014,0.62,,31.415
FBC2XZ-S-CA,BAYTEX ENERGY CORP,1012.72,1.52050459947626,0.544759,,20171231,849.642,87.174,4372.111,204.698,1686.322,0.37,1914.885,0.37,853.144,314.718
LTVW3K-S-CA,PARK LAWN CORP,579.348,0.82434653679653,1.9578,79.342,20171231,79.246523,4.196814,461.152702,-2.982205,4.395808,0.315,182.050215,0.315,20.077319,5.735822
R2CQLL-S-CA,ENERCARE INC,3097.49,2.10328152951699,5.27855,48.1,20171231,1256.82,55.514,2005.618,90.872,1057.08,0.53,593.01,0.53,793.246,176.83
S5MNZ6-S-CA,PENGROWTH ENERGY CORP,511.628,-0.0017981827565,0.656182,,20171231,627.6,-683.8,2043.2,-342.2,644.7,-1.24,806.2,-1.24,627.1,117.9
S38Y7Y-S-CA,ENERPLUS CORP,4315.35,2.22904078472707,2.5872,22.6026,20171231,920.693,236.998,2645.832,-569.937,672.379,0.98,1600.769,0.98,614.097,472.428
F75HXG-S-CA,WSP GLOBAL INC,7659.61,3.93427781683698,2.48046,35.2967,20171231,6942.2,213.3,6523.6,-16.9,1229.9,2.08,2959,2.08,5867.3,104.1
F856G8-S-CA,CHORUS AVIATION INC,1020.18,1.77879544424379,2.59428,6.2735,20171231,1355.141,166.347,2025.825,131.218,1318.762,1.35,275.153,1.35,1179.675,533.209
MTFT15-S-CA,TEN PEAKS COFFEE CO INC,55.0475,0.48600508905852,1.18852,17.4,20171231,83.755,4.16,72.848,1.942,12.127,0.46,47.378,0.46,71.285,8.131
VVCLWB-S-CA,WAJAX CORP,510.322,2.14041821379084,1.71925,14.5424,20171231,1319.29,30.899,692.558,1.401,154.902,1.58,283.685,1.58,1065.038,4.661
RYMS9N-S-CA,FIRM CAPITAL MORTGAGE INVESTMENT CORP,350.547,0.99382131757664,1.24465,13.9958,20171231,43.881704,24.821438,561.238375,,272.176321,1.019,281.260422,1.019,3.639094,0
NK0D9Q-S-US,ALLIQUA BIOMEDICAL INC,10.7607,-1.88311688311688,1.02732,,20171231,19.565,-25.707,32.941,0,10.929,-5.98,15.667,-5.9901,11.167,0.179
X0VZP3-S-CA,TINLEY BEVERAGE CO INC,,-0.16757671280106,,,20171231,0.031095,-2.204607,4.874773,,0,-0.03,4.620156,-0.03,0.090044,0.028132
SDDLB6-S-US,OREILLY AUTOMOTIVE INC,25258.5,18.8036499234455,65.6081,21.3178,20171231,8977.726,1133.804,7693.326,85.406,2978.39,12.67,653.046,12.82,4489.743,465.94
MR6M6C-S-CA,MKANGO RESOURCES LTD,16.2975,-0.02111108395213,1.34977,,20171231,0,-3.28290252504899,1.25027996355,,0,-0.0376,-1.57040117085,-0.0376,0.01447800484204,0
JS8W2Y-S-US,ATLAS FINANCIAL HOLDINGS INC,100.271,-2.72187316746251,1.09717,,20171231,221.975,-38.81,488.493,-16.985,24.031,-3.22,90.645,-3.22,,14.055
JBG24D-S-CA,PEYTO EXPLORATION & DEVELOPMENT CORP,1756.52,3.43698453060803,1.0188,9.6036,20171231,668.909,176.575,3844.714,532.853,1285,1.07,1722.978,1.07,416.482,521.21
J1CVTH-S-CA,WESTSHORE TERMINALS INVESTMENT CORP,1711.22,1.96904392689961,2.78006,15.0303,20171231,330.031,109.392,882.414,20.647,0,1.51,629.142,1.51,164.784,49.643
XLYJS5-S-CA,BADGER DAYLIGHTING LTD,1105.24,2.83868359343414,3.37612,15.6789,20171231,499.236,65.852,506.196,34.058,94.088,1.77,318.494,1.77,398.102,83.609
JYY59B-S-CA,IBI GROUP INC,202.085,0.93465016353491,11.6044,16.2,20171231,361.408,9.465,256.316,-6.642,124.638,0.3,28.42,0.3,44.148,5.267
V05N9B-S-CA,NORTHLAND POWER INC,4205.18,4.40245936637158,5.44752,20.4615,20171231,1376.256,161.122,10280.517,163.37,7391.542,0.85,1457.885,0.85,513.418,815.785
MGWBGV-S-US,BONANZA CREEK ENERGY INC,777.451,3.71151875884276,1.10323,7.32296,20171231,192.124,-2.36,830.371,,0,-0.1154,688.334,-0.1154,122.954,88.654
TLZ9Q8-S-CA,BRAVADA GOLD CORP,4.36815,-0.01784215514577,,,20170731,0,-1.182866,0.47038,,0,-0.03,-0.408824,-0.03,0,0.143314
HPVS0L-S-US,MACOM TECHNOLOGY SOLUTIONS HOLDINGS INC,1380.15,0.19750471893559,1.80735,,20170930,698.772,-187.493,1637.123,14.224,686.446,-2.79,777.374,-3.0886,407.344,32.804
G7XLT0-S-US,SI FINANCIAL GROUP INC,170.776,1.19939552360725,0.985159,27.3529,20171231,64.883,5.242,1583.69,-6.412,178.342,0.44,168.481,0.44,,1.755
MQLFH7-S-US,MARATHON PETROLEUM CORP,36065,11.1052631578947,1.91652,9.63255,20171231,67289,3430,49047,2641,12946,6.7,21828,6.7653,61393,2732
MQHVKT-S-ZW,PADENGA HOLDINGS LTD,324.956,0.02191474106481,5.26963,25,20171231,30.276051,13.020828,84.742418,6.929639,11.463883,0.024,61.703204,0.024,15.257555,3.631466
BGS2NX-S-US,CLARUS CORP,276.377,0.11084850704037,1.6791,230,20171231,171.137,-0.673,212.37,3.666,20.842,-0.02,162.982,-0.0224,121.187,2.847
HM3LKN-S-US,HUNTINGTON INGALLS INDUSTRIES INC,10221.3,23.6622189390092,6.05335,17.4012,20171231,7441,479,6754,-114,1279,10.46,1758,10.48,6018,361
